Round/Game,Winner,Loser,Crash,Timeout,Map,Duration,W Score,L Score,(W-L)/Max,W 55,W 1000,W 10000,L 55,L 1000,L 10000,Win Addr,Lose Addr,Start,Finish,Round/Game,,Bot,Games,Win,Loss,Win %,AvgTime,Hour,Crash,Timeout
60 / 12740,IceBot,JiaBot,FALSE,JiaBot,Benzene,00:17:10,56132,53809,0.04138,0,0,0,320,0,0,/192.168.0.32,/192.168.0.34,20161002_085943,20161002_090414,61 / 12740,,,,,,,,,,
61 / 12854,IceBot,CruzBot,FALSE,FALSE,Destination,00:15:31,55397,15524,0.71976,1,0,0,2,0,0,/192.168.0.23,/192.168.0.33,20161002_103808,20161002_104252,62 / 12854,,,,,,,,,,
61 / 12871,IceBot,MegaBot,MegaBot,FALSE,Destination,00:20:10,105385,57009,0.45904,13,0,0,0,0,0,/192.168.0.44,/192.168.0.12,20161002_105303,20161002_105805,62 / 12871,,,,,,,,,,
61 / 12887,IceBot,NUSBot,FALSE,FALSE,Destination,00:15:35,60478,23072,0.6185,6,0,0,0,0,0,/192.168.0.44,/192.168.0.11,20161002_110434,20161002_110803,62 / 12887,,,,,,,,,,
61 / 12902,IceBot,Skynet,FALSE,FALSE,Destination,00:13:04,29070,15333,0.47253,2,0,0,0,0,0,/192.168.0.31,/192.168.0.22,20161002_112058,20161002_112333,62 / 12902,,,,,,,,,,
61 / 12944,IceBot,Oritaka,FALSE,FALSE,Destination,00:15:00,70792,23213,0.67209,1,0,0,0,0,0,/192.168.0.33,/192.168.0.32,20161002_115416,20161002_115741,62 / 12944,,,,,,,,,,
61 / 12945,IceBot,SRbotOne,FALSE,FALSE,Destination,00:12:34,43010,13148,0.69429,0,0,0,4,0,0,/192.168.0.22,/192.168.0.34,20161002_115458,20161002_115759,62 / 12945,,,,,,,,,,
61 / 12946,IceBot,TerranUAB,FALSE,FALSE,Destination,00:17:05,78399,38945,0.50324,1,0,0,0,0,0,/192.168.0.44,/192.168.0.11,20161002_115537,20161002_115948,62 / 12946,,,,,,,,,,
61 / 12947,IceBot,Tyr,FALSE,FALSE,Destination,00:09:33,16920,450,0.97335,0,0,0,0,0,0,/192.168.0.23,/192.168.0.12,20161002_115618,20161002_115801,62 / 12947,,,,,,,,,,
61 / 12948,IceBot,Cimex,Cimex,FALSE,Destination,00:15:31,59739,22900,0.61666,0,0,0,0,0,0,/192.168.0.42,/192.168.0.41,20161002_115700,20161002_120153,62 / 12948,,,,,,,,,,
61 / 12949,IceBot,GarmBot,FALSE,FALSE,Destination,00:18:21,87801,46817,0.46678,0,0,0,0,0,0,/192.168.0.31,/192.168.0.13,20161002_115745,20161002_120249,62 / 12949,,,,,,,,,,
62 / 13064,IceBot,CruzBot,FALSE,FALSE,HeartbreakRidge,00:13:55,46343,14567,0.68566,4,0,0,2,0,0,/192.168.0.31,/192.168.0.33,20161002_133640,20161002_134021,63 / 13064,,,,,,,,,,
62 / 13097,IceBot,NUSBot,NUSBot,FALSE,HeartbreakRidge,00:00:01,450,0,0.99778,0,0,0,0,0,0,/192.168.0.11,/192.168.0.12,20161002_140650,20161002_140823,63 / 13097,,,,,,,,,,
62 / 13112,IceBot,Skynet,FALSE,FALSE,HeartbreakRidge,00:13:28,29624,16481,0.44365,2,0,0,0,0,0,/192.168.0.31,/192.168.0.13,20161002_142908,20161002_143145,63 / 13112,,,,,,,,,,
62 / 13139,IceBot,Ximp,FALSE,FALSE,HeartbreakRidge,00:12:18,42128,18126,0.56973,0,0,0,38,0,0,/192.168.0.34,/192.168.0.42,20161002_145004,20161002_145236,63 / 13139,,,,,,,,,,
62 / 13154,IceBot,Oritaka,FALSE,FALSE,HeartbreakRidge,00:12:58,53084,16959,0.68051,0,0,0,0,0,0,/192.168.0.32,/192.168.0.23,20161002_150227,20161002_150518,63 / 13154,,,,,,,,,,
62 / 13155,IceBot,SRbotOne,FALSE,FALSE,HeartbreakRidge,00:12:48,43194,13487,0.68774,0,0,0,6,0,0,/192.168.0.41,/192.168.0.22,20161002_150312,20161002_150624,63 / 13155,,,,,,,,,,
62 / 13156,IceBot,TerranUAB,FALSE,FALSE,HeartbreakRidge,00:15:44,63511,32916,0.48172,1,0,0,0,0,0,/192.168.0.33,/192.168.0.12,20161002_150354,20161002_150727,63 / 13156,,,,,,,,,,
62 / 13157,IceBot,Tyr,FALSE,FALSE,HeartbreakRidge,00:09:40,17328,550,0.9682,0,0,0,0,0,0,/192.168.0.31,/192.168.0.34,20161002_150437,20161002_150621,63 / 13157,,,,,,,,,,
62 / 13158,IceBot,Cimex,Cimex,FALSE,HeartbreakRidge,00:14:21,55048,20112,0.63463,1,0,0,0,0,0,/192.168.0.43,/192.168.0.13,20161002_150522,20161002_150938,63 / 13158,,,,,,,,,,
62 / 13159,IceBot,GarmBot,FALSE,FALSE,HeartbreakRidge,00:22:42,116604,68027,0.41659,0,0,0,0,0,0,/192.168.0.44,/192.168.0.11,20161002_150603,20161002_151202,63 / 13159,,,,,,,,,,
63 / 13256,IceBot,Aiur,FALSE,FALSE,Aztec,00:59:31,194330,73973,0.61934,5,0,0,0,0,0,/192.168.0.41,/192.168.0.33,20161002_162728,20161002_164332,64 / 13256,,,,,,,,,,
63 / 13274,IceBot,CruzBot,FALSE,FALSE,Aztec,00:21:27,90853,41714,0.54086,32,0,0,0,0,0,/192.168.0.31,/192.168.0.13,20161002_164239,20161002_164911,64 / 13274,,,,,,,,,,
63 / 13307,IceBot,NUSBot,NUSBot,FALSE,Aztec,00:15:59,64819,23599,0.63591,9,0,0,3,0,0,/192.168.0.13,/192.168.0.12,20161002_170844,20161002_171337,64 / 13307,,,,,,,,,,
63 / 13322,IceBot,Skynet,FALSE,FALSE,Aztec,00:13:19,29482,16333,0.44599,3,0,0,0,0,0,/192.168.0.43,/192.168.0.13,20161002_172134,20161002_172412,64 / 13322,,,,,,,,,,
63 / 13349,IceBot,Ximp,FALSE,FALSE,Aztec,00:13:33,46860,23391,0.50082,0,0,0,49,0,0,/192.168.0.12,/192.168.0.42,20161002_174117,20161002_174435,64 / 13349,,,,,,,,,,
63 / 13364,IceBot,Oritaka,FALSE,FALSE,Aztec,00:12:16,40912,13996,0.65788,0,0,0,0,0,0,/192.168.0.32,/192.168.0.13,20161002_175351,20161002_175639,64 / 13364,,,,,,,,,,
63 / 13365,IceBot,SRbotOne,FALSE,FALSE,Aztec,00:12:03,39189,11250,0.71291,1,0,0,9,0,0,/192.168.0.23,/192.168.0.12,20161002_175436,20161002_175730,64 / 13365,,,,,,,,,,
63 / 13366,IceBot,TerranUAB,FALSE,FALSE,Aztec,00:15:54,70462,30939,0.5609,0,0,0,0,0,0,/192.168.0.43,/192.168.0.44,20161002_175514,20161002_175842,64 / 13366,,,,,,,,,,
63 / 13367,IceBot,Tyr,FALSE,FALSE,Aztec,00:09:24,17096,450,0.97362,0,0,0,0,0,0,/192.168.0.22,/192.168.0.42,20161002_175559,20161002_175743,64 / 13367,,,,,,,,,,
63 / 13368,IceBot,Cimex,Cimex,FALSE,Aztec,00:15:08,54676,20412,0.62666,0,0,0,1,0,0,/192.168.0.32,/192.168.0.41,20161002_175654,20161002_180154,64 / 13368,,,,,,,,,,
63 / 13369,IceBot,GarmBot,FALSE,FALSE,Aztec,00:19:18,112339,62286,0.44555,0,0,0,0,0,0,/192.168.0.23,/192.168.0.13,20161002_175748,20161002_180326,64 / 13369,,,,,,,,,,
63 / 13370,IceBot,JiaBot,FALSE,JiaBot,Aztec,00:29:38,137540,168334,-0.18293,0,0,0,320,0,0,/192.168.0.42,/192.168.0.12,20161002_175840,20161002_180706,64 / 13370,,,,,,,,,,
64 / 13447,IceBot,UAlbertaBot,FALSE,FALSE,TauCross,00:13:46,52832,13871,0.73744,0,0,0,0,0,0,/192.168.0.42,/192.168.0.13,20161002_190747,20161002_191023,65 / 13447,,,,,,,,,,
64 / 13484,IceBot,CruzBot,FALSE,FALSE,TauCross,00:16:51,67067,19282,0.71249,3,0,0,0,0,0,/192.168.0.11,/192.168.0.44,20161002_193357,20161002_193822,65 / 13484,,,,,,,,,,
64 / 13517,IceBot,NUSBot,FALSE,FALSE,TauCross,00:14:37,55140,20971,0.61967,4,0,0,1,0,0,/192.168.0.32,/192.168.0.22,20161002_200056,20161002_200416,65 / 13517,,,,,,,,,,
64 / 13532,IceBot,Skynet,FALSE,FALSE,TauCross,00:12:49,27454,14933,0.45606,4,0,0,0,0,0,/192.168.0.44,/192.168.0.42,20161002_201148,20161002_201437,65 / 13532,,,,,,,,,,
64 / 13574,IceBot,Oritaka,FALSE,FALSE,TauCross,00:16:59,85320,39915,0.53217,1,0,0,0,0,0,/192.168.0.31,/192.168.0.43,20161002_204517,20161002_204926,65 / 13574,,,,,,,,,,
64 / 13575,IceBot,SRbotOne,FALSE,FALSE,TauCross,00:13:17,47860,14028,0.70688,0,0,0,11,0,0,/192.168.0.23,/192.168.0.13,20161002_204558,20161002_204937,65 / 13575,,,,,,,,,,
64 / 13576,IceBot,TerranUAB,FALSE,FALSE,TauCross,00:15:36,60432,30187,0.50047,1,0,0,0,0,0,/192.168.0.42,/192.168.0.44,20161002_204654,20161002_205020,65 / 13576,,,,,,,,,,
64 / 13577,IceBot,Tyr,FALSE,FALSE,TauCross,00:09:38,17600,450,0.97438,0,0,0,0,0,0,/192.168.0.32,/192.168.0.12,20161002_204736,20161002_204921,65 / 13577,,,,,,,,,,
64 / 13578,IceBot,Cimex,FALSE,FALSE,TauCross,00:15:08,60758,21496,0.64619,0,0,0,1,0,0,/192.168.0.22,/192.168.0.11,20161002_204831,20161002_205228,65 / 13578,,,,,,,,,,
64 / 13580,IceBot,JiaBot,FALSE,JiaBot,TauCross,00:38:28,170418,134308,0.21189,103,0,0,320,0,0,/192.168.0.32,/192.168.0.31,20161002_205020,20161002_210418,65 / 13580,,,,,,,,,,
64 / 13581,IceBot,Overkill,FALSE,Overkill,TauCross,00:23:34,134807,99305,0.26335,0,0,0,321,0,0,/192.168.0.43,/192.168.0.23,20161002_205113,20161002_205857,65 / 13581,,,,,,,,,,
65 / 13694,IceBot,CruzBot,FALSE,FALSE,Andromeda,00:16:16,62070,18058,0.70906,4,0,0,6,0,0,/192.168.0.22,/192.168.0.12,20161002_222734,20161002_223217,66 / 13694,,,,,,,,,,
65 / 13711,IceBot,MegaBot,FALSE,FALSE,Andromeda,00:16:10,62061,23872,0.61534,6,0,0,1,0,0,/192.168.0.33,/192.168.0.42,20161002_224404,20161002_224736,66 / 13711,,,,,,,,,,
65 / 13727,IceBot,NUSBot,FALSE,NUSBot,Andromeda,00:09:58,19148,13412,0.29955,5,0,0,321,0,0,/192.168.0.13,/192.168.0.33,20161002_225632,20161002_230045,66 / 13727,,,,,,,,,,
65 / 13769,IceBot,Ximp,FALSE,FALSE,Andromeda,00:11:18,35811,13701,0.61739,0,0,0,185,0,0,/192.168.0.13,/192.168.0.32,20161002_233040,20161002_233317,66 / 13769,,,,,,,,,,
65 / 13784,IceBot,Oritaka,FALSE,FALSE,Andromeda,00:19:00,113663,40954,0.63968,3,0,0,0,0,0,/192.168.0.12,/192.168.0.23,20161002_234426,20161002_234928,66 / 13784,,,,,,,,,,
65 / 13785,IceBot,SRbotOne,FALSE,FALSE,Andromeda,00:13:06,44580,12645,0.71634,1,0,0,6,0,0,/192.168.0.41,/192.168.0.44,20161002_234510,20161002_234823,66 / 13785,,,,,,,,,,
65 / 13786,IceBot,TerranUAB,FALSE,FALSE,Andromeda,00:14:42,58711,26503,0.54858,0,0,0,0,0,0,/192.168.0.42,/192.168.0.32,20161002_234548,20161002_234859,66 / 13786,,,,,,,,,,
65 / 13787,IceBot,Tyr,FALSE,FALSE,Andromeda,00:11:10,21769,550,0.97469,0,0,0,0,0,0,/192.168.0.22,/192.168.0.43,20161002_234630,20161002_234834,66 / 13787,,,,,,,,,,
65 / 13788,IceBot,Cimex,Cimex,FALSE,Andromeda,00:34:50,152801,87144,0.42969,1,0,0,1,0,0,/192.168.0.11,/192.168.0.34,20161002_234716,20161002_235921,66 / 13788,,,,,,,,,,
65 / 13790,IceBot,JiaBot,FALSE,JiaBot,Andromeda,00:37:21,201709,219759,-0.08214,16,0,0,320,0,0,/192.168.0.22,/192.168.0.41,20161002_234924,20161002_235941,66 / 13790,,,,,,,,,,
65 / 13793,IceBot,ZZZKBot,FALSE,FALSE,Andromeda,00:25:44,69524,23915,0.65601,0,0,0,0,0,0,/192.168.0.42,/192.168.0.23,20161002_235727,20161003_000157,66 / 13793,,,,,,,,,,
66 / 13904,IceBot,CruzBot,FALSE,FALSE,CircuitBreaker,00:14:28,51607,16185,0.68637,2,0,0,6,0,0,/192.168.0.34,/192.168.0.43,20161003_013956,20161003_014403,67 / 13904,,,,,,,,,,
66 / 13937,IceBot,NUSBot,FALSE,FALSE,CircuitBreaker,00:16:34,72382,26354,0.6359,5,0,0,4,0,0,/192.168.0.42,/192.168.0.23,20161003_020756,20161003_021207,67 / 13937,,,,,,,,,,
66 / 13952,IceBot,Skynet,FALSE,FALSE,CircuitBreaker,00:28:19,165132,92044,0.4426,19,0,0,17,0,0,/192.168.0.41,/192.168.0.12,20161003_022001,20161003_023153,67 / 13952,,,,,,,,,,
66 / 13979,IceBot,Ximp,FALSE,FALSE,CircuitBreaker,00:15:41,56979,37225,0.34668,1,0,0,17,0,0,/192.168.0.42,/192.168.0.22,20161003_024315,20161003_024658,67 / 13979,,,,,,,,,,
66 / 13994,IceBot,Oritaka,FALSE,FALSE,CircuitBreaker,00:13:13,56324,21021,0.62677,0,0,0,0,0,0,/192.168.0.32,/192.168.0.11,20161003_025537,20161003_025844,67 / 13994,,,,,,,,,,
66 / 13995,IceBot,SRbotOne,FALSE,FALSE,CircuitBreaker,00:12:57,41684,12623,0.69716,1,0,0,5,0,0,/192.168.0.43,/192.168.0.13,20161003_025621,20161003_025910,67 / 13995,,,,,,,,,,
66 / 13996,IceBot,TerranUAB,FALSE,FALSE,CircuitBreaker,00:12:52,46903,20155,0.57027,1,0,0,1,0,0,/192.168.0.41,/192.168.0.23,20161003_025708,20161003_025952,67 / 13996,,,,,,,,,,
66 / 13997,IceBot,Tyr,FALSE,FALSE,CircuitBreaker,00:09:25,17080,450,0.9736,0,0,0,0,0,0,/192.168.0.31,/192.168.0.33,20161003_025753,20161003_025942,67 / 13997,,,,,,,,,,
66 / 13998,IceBot,Cimex,FALSE,FALSE,CircuitBreaker,00:15:08,63911,24016,0.62422,0,0,0,0,0,0,/192.168.0.12,/192.168.0.11,20161003_025859,20161003_030253,67 / 13998,,,,,,,,,,
66 / 14000,IceBot,JiaBot,FALSE,FALSE,CircuitBreaker,00:18:19,81395,43842,0.46136,1,0,0,1,0,0,/192.168.0.34,/192.168.0.13,20161003_030031,20161003_030418,67 / 14000,,,,,,,,,,
66 / 14003,IceBot,ZZZKBot,FALSE,FALSE,CircuitBreaker,00:25:29,73954,28235,0.6182,0,0,0,0,0,0,/192.168.0.41,/192.168.0.11,20161003_030308,20161003_030738,67 / 14003,,,,,,,,,,
67 / 14114,IceBot,CruzBot,FALSE,FALSE,EmpireoftheSun,00:14:11,51543,15896,0.69158,6,0,0,5,0,0,/192.168.0.22,/192.168.0.41,20161003_043807,20161003_044201,68 / 14114,,,,,,,,,,
67 / 14147,IceBot,NUSBot,FALSE,FALSE,EmpireoftheSun,00:16:20,67772,27190,0.59879,11,0,0,276,0,0,/192.168.0.44,/192.168.0.43,20161003_050506,20161003_051024,68 / 14147,,,,,,,,,,
67 / 14176,IceBot,Xelnaga,FALSE,FALSE,EmpireoftheSun,00:20:03,105760,44242,0.58167,8,0,0,0,0,0,/192.168.0.23,/192.168.0.32,20161003_053243,20161003_053649,68 / 14176,,,,,,,,,,
67 / 14189,IceBot,Ximp,FALSE,FALSE,EmpireoftheSun,00:14:06,46872,24775,0.47142,0,0,0,42,0,0,/192.168.0.34,/192.168.0.33,20161003_054513,20161003_054824,68 / 14189,,,,,,,,,,
67 / 14204,IceBot,Oritaka,FALSE,FALSE,EmpireoftheSun,00:12:51,53709,21872,0.59276,1,0,0,0,0,0,/192.168.0.32,/192.168.0.23,20161003_055736,20161003_060041,68 / 14204,,,,,,,,,,
67 / 14205,IceBot,SRbotOne,FALSE,FALSE,EmpireoftheSun,00:12:15,41624,13246,0.68175,0,0,0,9,0,0,/192.168.0.34,/192.168.0.31,20161003_055831,20161003_060133,68 / 14205,,,,,,,,,,
67 / 14206,IceBot,TerranUAB,FALSE,FALSE,EmpireoftheSun,00:13:31,53701,20906,0.61068,0,0,0,0,0,0,/192.168.0.43,/192.168.0.22,20161003_055911,20161003_060207,68 / 14206,,,,,,,,,,
67 / 14207,IceBot,Tyr,FALSE,FALSE,EmpireoftheSun,00:09:28,17000,550,0.96759,1,0,0,0,0,0,/192.168.0.44,/192.168.0.42,20161003_055954,20161003_060143,68 / 14207,,,,,,,,,,
67 / 14208,IceBot,Cimex,FALSE,FALSE,EmpireoftheSun,00:17:17,78023,30016,0.61529,0,0,0,0,0,0,/192.168.0.41,/192.168.0.33,20161003_060037,20161003_060504,68 / 14208,,,,,,,,,,
67 / 14211,IceBot,Overkill,FALSE,FALSE,EmpireoftheSun,00:23:49,163452,110377,0.32471,0,0,0,16,0,0,/192.168.0.44,/192.168.0.31,20161003_060302,20161003_061027,68 / 14211,,,,,,,,,,
68 / 14324,IceBot,CruzBot,FALSE,FALSE,Fortress,00:21:27,92835,35468,0.61794,22,0,0,1,0,0,/192.168.0.23,/192.168.0.43,20161003_073513,20161003_074147,69 / 14324,,,,,,,,,,
68 / 14357,IceBot,NUSBot,FALSE,FALSE,Fortress,00:14:33,55648,20764,0.62686,6,0,0,0,0,0,/192.168.0.44,/192.168.0.23,20161003_080526,20161003_080841,69 / 14357,,,,,,,,,,
68 / 14372,IceBot,Skynet,FALSE,FALSE,Fortress,00:26:41,153526,93435,0.3914,32,0,0,3,0,0,/192.168.0.41,/192.168.0.32,20161003_081745,20161003_082727,69 / 14372,,,,,,,,,,
68 / 14399,IceBot,Ximp,FALSE,FALSE,Fortress,00:11:11,36881,15790,0.57185,0,0,0,61,0,0,/192.168.0.23,/192.168.0.11,20161003_084017,20161003_084241,69 / 14399,,,,,,,,,,
68 / 14413,IceBot,LetaBot,FALSE,FALSE,Fortress,00:09:25,17324,3650,0.78926,0,0,0,0,0,0,/192.168.0.43,/192.168.0.12,20161003_085209,20161003_085356,69 / 14413,,,,,,,,,,
68 / 14414,IceBot,Oritaka,FALSE,FALSE,Fortress,00:12:58,53478,19711,0.63141,1,0,0,0,0,0,/192.168.0.32,/192.168.0.23,20161003_085251,20161003_085555,69 / 14414,,,,,,,,,,
68 / 14415,IceBot,SRbotOne,FALSE,FALSE,Fortress,00:12:29,39345,13752,0.65046,1,0,0,11,0,0,/192.168.0.44,/192.168.0.31,20161003_085334,20161003_085651,69 / 14415,,,,,,,,,,
68 / 14416,IceBot,TerranUAB,FALSE,FALSE,Fortress,00:11:38,38068,12811,0.66345,0,0,0,0,0,0,/192.168.0.34,/192.168.0.43,20161003_085418,20161003_085647,69 / 14416,,,,,,,,,,
68 / 14417,IceBot,Tyr,FALSE,FALSE,Fortress,00:09:36,17136,450,0.97368,0,0,0,0,0,0,/192.168.0.12,/192.168.0.33,20161003_085518,20161003_085705,69 / 14417,,,,,,,,,,
68 / 14418,IceBot,Cimex,Cimex,FALSE,Fortress,00:05:51,5868,3905,0.33447,0,0,0,0,0,0,/192.168.0.11,/192.168.0.32,20161003_085608,20161003_085831,69 / 14418,,,,,,,,,,
68 / 14419,IceBot,GarmBot,FALSE,FALSE,Fortress,00:17:12,80659,43122,0.46537,0,0,0,0,0,0,/192.168.0.23,/192.168.0.43,20161003_085705,20161003_090157,69 / 14419,,,,,,,,,,
69 / 14534,IceBot,CruzBot,FALSE,FALSE,Python,00:13:58,48352,15979,0.66951,3,0,0,0,0,0,/192.168.0.33,/192.168.0.42,20161003_104323,20161003_104647,70 / 14534,,,,,,,,,,
69 / 14567,IceBot,NUSBot,FALSE,FALSE,Python,00:15:49,60182,22891,0.61963,9,0,0,1,0,0,/192.168.0.11,/192.168.0.43,20161003_111340,20161003_111722,70 / 14567,,,,,,,,,,
69 / 14582,IceBot,Skynet,FALSE,FALSE,Python,00:18:59,89211,31366,0.6484,4,0,0,2,0,0,/192.168.0.42,/192.168.0.12,20161003_112436,20161003_112944,70 / 14582,,,,,,,,,,
69 / 14596,IceBot,Xelnaga,Xelnaga,FALSE,Python,00:16:02,89813,46202,0.48557,8,0,0,0,0,0,/192.168.0.41,/192.168.0.44,20161003_113719,20161003_114130,70 / 14596,,,,,,,,,,
69 / 14609,IceBot,Ximp,FALSE,FALSE,Python,00:11:16,35149,14772,0.57972,0,0,0,52,0,0,/192.168.0.43,/192.168.0.41,20161003_114650,20161003_114911,70 / 14609,,,,,,,,,,
69 / 14624,IceBot,Oritaka,FALSE,FALSE,Python,00:14:53,65639,21526,0.67204,0,0,0,0,0,0,/192.168.0.34,/192.168.0.41,20161003_115957,20161003_120324,70 / 14624,,,,,,,,,,
69 / 14625,IceBot,SRbotOne,FALSE,FALSE,Python,00:12:26,41593,12326,0.70364,0,0,0,13,0,0,/192.168.0.32,/192.168.0.13,20161003_120042,20161003_120336,70 / 14625,,,,,,,,,,
69 / 14626,IceBot,TerranUAB,FALSE,FALSE,Python,00:13:35,49750,23259,0.53247,0,0,0,0,0,0,/192.168.0.12,/192.168.0.23,20161003_120121,20161003_120409,70 / 14626,,,,,,,,,,
69 / 14627,IceBot,Tyr,FALSE,FALSE,Python,00:09:43,16828,450,0.9732,0,0,0,0,0,0,/192.168.0.33,/192.168.0.31,20161003_120204,20161003_120350,70 / 14627,,,,,,,,,,
69 / 14628,IceBot,Cimex,FALSE,FALSE,Python,00:14:37,59962,22414,0.62619,0,0,0,0,0,0,/192.168.0.44,/192.168.0.11,20161003_120305,20161003_120657,70 / 14628,,,,,,,,,,
69 / 14630,IceBot,JiaBot,FALSE,FALSE,Python,00:17:17,105507,48680,0.5386,1,0,0,12,0,0,/192.168.0.32,/192.168.0.41,20161003_120438,20161003_120909,70 / 14630,,,,,,,,,,
70 / 14744,IceBot,CruzBot,FALSE,FALSE,Benzene,00:14:06,49672,14074,0.71665,2,0,0,2,0,0,/192.168.0.34,/192.168.0.33,20161003_133925,20161003_134304,71 / 14744,,,,,,,,,,
70 / 14777,IceBot,NUSBot,FALSE,FALSE,Benzene,00:16:37,66554,27607,0.58519,2,0,0,1,0,0,/192.168.0.22,/192.168.0.13,20161003_140824,20161003_141210,71 / 14777,,,,,,,,,,
70 / 14792,IceBot,Skynet,FALSE,FALSE,Benzene,00:14:12,30002,17085,0.43052,2,0,0,0,0,0,/192.168.0.43,/192.168.0.34,20161003_141952,20161003_142243,71 / 14792,,,,,,,,,,
70 / 14819,IceBot,Ximp,FALSE,FALSE,Benzene,00:12:40,42472,21990,0.48224,0,0,0,22,0,0,/192.168.0.42,/192.168.0.32,20161003_144036,20161003_144318,71 / 14819,,,,,,,,,,
70 / 14834,IceBot,Oritaka,FALSE,FALSE,Benzene,00:14:08,54715,22212,0.59403,0,0,0,0,0,0,/192.168.0.43,/192.168.0.11,20161003_145416,20161003_145733,71 / 14834,,,,,,,,,,
70 / 14835,IceBot,SRbotOne,FALSE,FALSE,Benzene,00:13:14,45531,13047,0.71343,0,0,0,12,0,0,/192.168.0.41,/192.168.0.44,20161003_145500,20161003_145826,71 / 14835,,,,,,,,,,
70 / 14836,IceBot,TerranUAB,FALSE,FALSE,Benzene,00:14:39,55902,25338,0.54673,0,0,0,0,0,0,/192.168.0.32,/192.168.0.12,20161003_145540,20161003_145846,71 / 14836,,,,,,,,,,
70 / 14837,IceBot,Tyr,FALSE,FALSE,Benzene,00:09:38,17240,450,0.97384,1,0,0,0,0,0,/192.168.0.33,/192.168.0.34,20161003_145625,20161003_145811,71 / 14837,,,,,,,,,,
70 / 14838,IceBot,Cimex,FALSE,FALSE,Benzene,00:15:58,68609,26305,0.61659,0,0,0,0,0,0,/192.168.0.42,/192.168.0.22,20161003_145707,20161003_150112,71 / 14838,,,,,,,,,,
70 / 14840,IceBot,JiaBot,FALSE,FALSE,Benzene,00:15:37,52557,12620,0.75987,0,0,0,1,0,0,/192.168.0.31,/192.168.0.11,20161003_145838,20161003_150136,71 / 14840,,,,,,,,,,
71 / 14936,IceBot,Aiur,FALSE,FALSE,Destination,00:19:18,121024,55338,0.54275,2,0,0,0,0,0,/192.168.0.11,/192.168.0.31,20161003_161803,20161003_162205,72 / 14936,,,,,,,,,,
71 / 14954,IceBot,CruzBot,FALSE,FALSE,Destination,00:19:44,80594,34667,0.56985,12,0,0,0,0,0,/192.168.0.31,/192.168.0.42,20161003_163102,20161003_163640,72 / 14954,,,,,,,,,,
71 / 14971,IceBot,MegaBot,FALSE,FALSE,Destination,00:17:49,114935,43515,0.62139,4,0,0,0,0,0,/192.168.0.31,/192.168.0.23,20161003_164712,20161003_165053,72 / 14971,,,,,,,,,,
71 / 14987,IceBot,NUSBot,FALSE,FALSE,Destination,00:15:41,62962,23983,0.61908,3,0,0,1,0,0,/192.168.0.12,/192.168.0.11,20161003_165920,20161003_170246,72 / 14987,,,,,,,,,,
71 / 15002,IceBot,Skynet,FALSE,FALSE,Destination,00:13:04,28442,14487,0.49063,4,0,0,0,0,0,/192.168.0.41,/192.168.0.23,20161003_171256,20161003_171530,72 / 15002,,,,,,,,,,
71 / 15029,IceBot,Ximp,FALSE,FALSE,Destination,00:16:19,66132,47703,0.27867,3,0,0,184,0,0,/192.168.0.11,/192.168.0.22,20161003_173228,20161003_173641,72 / 15029,,,,,,,,,,
71 / 15044,IceBot,Oritaka,FALSE,FALSE,Destination,00:12:21,44360,13989,0.68463,0,0,0,0,0,0,/192.168.0.44,/192.168.0.11,20161003_174515,20161003_174755,72 / 15044,,,,,,,,,,
71 / 15045,IceBot,SRbotOne,FALSE,FALSE,Destination,00:12:30,41583,15242,0.63344,0,0,0,6,0,0,/192.168.0.42,/192.168.0.12,20161003_174632,20161003_174944,72 / 15045,,,,,,,,,,
71 / 15046,IceBot,TerranUAB,FALSE,FALSE,Destination,00:12:57,46636,21257,0.54418,0,0,0,0,0,0,/192.168.0.31,/192.168.0.41,20161003_174709,20161003_174949,72 / 15046,,,,,,,,,,
71 / 15047,IceBot,Tyr,FALSE,FALSE,Destination,00:09:37,17554,550,0.96861,0,0,0,0,0,0,/192.168.0.44,/192.168.0.33,20161003_174811,20161003_174958,72 / 15047,,,,,,,,,,
71 / 15048,IceBot,Cimex,Cimex,FALSE,Destination,00:03:52,2789,1785,0.35986,0,0,0,0,0,0,/192.168.0.13,/192.168.0.11,20161003_174902,20161003_175104,72 / 15048,,,,,,,,,,
71 / 15051,IceBot,Overkill,FALSE,FALSE,Destination,00:23:48,126318,85541,0.32281,0,0,0,0,0,0,/192.168.0.31,/192.168.0.12,20161003_175121,20161003_175819,72 / 15051,,,,,,,,,,
72 / 15164,IceBot,CruzBot,FALSE,FALSE,HeartbreakRidge,00:14:17,44537,21257,0.5227,2,0,0,1,0,0,/192.168.0.41,/192.168.0.33,20161003_192322,20161003_192643,73 / 15164,,,,,,,,,,
72 / 15197,IceBot,NUSBot,NUSBot,FALSE,HeartbreakRidge,00:00:01,450,0,0.99778,0,0,0,0,0,0,/192.168.0.41,/192.168.0.34,20161003_195651,20161003_195824,73 / 15197,,,,,,,,,,
72 / 15212,IceBot,Skynet,FALSE,FALSE,HeartbreakRidge,00:13:19,27636,15857,0.4262,3,0,0,0,0,0,/192.168.0.32,/192.168.0.33,20161003_201917,20161003_202212,73 / 15212,,,,,,,,,,
